Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.49,1500.05,0,0.00,1314.95,595,0.44,-18.58,0.00,101.80,58200.00,0,0.00,3866.75,350,3201.30,26.32,0,0,0,-0.53,-8.51,0.00,102.62,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.53,1464.70,0,0.00,1547.55,210,0.43,-18.46,0.00,101.49,58300.00,0,0.00,4017.80,350,3264.35,26.38,0,0,0,-0.53,-8.43,0.00,102.51,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.57,1430.00,0,0.00,1785.20,595,0.43,-18.34,0.00,101.15,58400.00,0,0.00,0.00,0,3327.95,26.45,0,0,0,-0.54,-8.35,0.00,102.38,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,735,630,1295,12.61,800.00,35,674.05,811.50,70,0.37,-13.40,0.00,97.29,58500.00,595,1863.85,3588.10,595,3392.25,26.51,0,0,0,-0.54,-8.26,0.00,102.23,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.65,1362.40,0,0.00,0.00,0,0.41,-18.08,0.00,100.36,58600.00,0,0.00,3883.35,595,3457.15,26.57,0,0,0,-0.55,-8.18,0.00,102.07,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.69,1329.55,0,0.00,1345.30,595,0.40,-17.95,0.00,99.91,58700.00,0,0.00,4231.20,595,3522.65,26.64,0,0,0,-0.56,-8.09,0.00,101.89,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.73,1297.30,0,0.00,1616.40,595,0.40,-17.81,0.00,99.43,58800.00,0,0.00,0.00,0,3588.75,26.71,0,0,0,-0.56,-8.01,0.00,101.70,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.76,1265.65,0,0.00,0.00,0,0.39,-17.67,0.00,98.92,58900.00,595,1992.55,0.00,0,3655.45,26.78,0,0,0,-0.57,-7.92,0.00,101.49,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,4025,665,2555,12.25,610.00,35,556.35,676.05,35,0.31,-11.81,0.00,90.94,59000.00,595,2231.35,3891.00,350,3722.75,26.84,0,0,0,-0.57,-7.83,0.00,101.26,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.84,1204.15,0,0.00,0.00,0,0.38,-17.38,0.00,97.81,59100.00,0,0.00,4068.20,595,3790.65,26.91,0,0,0,-0.58,-7.73,0.00,101.02,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.87,1174.25,0,0.00,1045.95,595,0.37,-17.22,0.00,97.21,59200.00,0,0.00,4724.95,595,3859.15,26.99,0,0,0,-0.58,-7.64,0.00,100.77,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.90,1144.95,0,0.00,1247.70,595,0.36,-17.07,0.00,96.59,59300.00,0,0.00,4835.25,595,3928.20,27.06,0,0,0,-0.59,-7.55,0.00,100.50,21:12:00
