Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,14.70,718.55,0,0.00,0.00,0,0.71,-10.83,0.00,23.79,24550.00,900,191.25,249.50,450,132.90,12.16,375,225,1650,-0.26,-3.03,0.00,22.33,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,14.89,689.25,450,525.55,612.75,900,0.69,-10.97,0.00,24.48,24600.00,300,222.95,245.95,300,220.25,15.23,3075,2100,3375,-0.32,-4.43,0.00,24.60,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,15.07,660.70,825,363.65,0.00,0,0.67,-11.09,0.00,25.09,24650.00,900,160.80,273.60,450,238.95,15.31,525,75,525,-0.33,-4.49,0.00,25.16,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,75,0,0,14.92,625.00,75,372.15,1122.00,75,0.65,-11.04,0.00,25.56,24700.00,300,266.45,270.40,300,262.55,15.53,8250,2400,6600,-0.35,-4.60,0.00,25.70,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,15.38,605.85,900,350.95,530.00,900,0.63,-11.26,0.00,26.10,24750.00,75,269.35,316.90,450,205.00,12.58,225,0,75,-0.35,-3.28,0.00,25.49,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,900,675,1275,11.61,477.05,75,464.05,490.20,75,0.64,-9.57,0.00,25.80,24800.00,75,300.70,314.35,75,311.00,15.91,30900,-6300,20850,-0.39,-4.75,0.00,26.54,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,15.65,554.05,900,393.50,466.90,900,0.59,-11.35,0.00,26.83,24850.00,900,307.30,360.70,75,232.60,12.19,450,225,225,-0.39,-3.03,0.00,26.45,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,2100,1875,2550,12.19,432.40,75,409.00,422.75,75,0.59,-9.72,0.00,26.86,24900.00,75,346.35,352.00,150,347.90,15.71,11025,1650,4500,-0.43,-4.56,0.00,27.10,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,15.89,505.10,75,339.50,408.15,900,0.56,-11.35,0.00,27.31,24950.00,150,291.00,0.00,0,346.65,14.84,825,-300,150,-0.44,-4.09,0.00,27.28,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,21375,16650,38700,11.63,362.00,75,352.35,366.35,75,0.55,-9.28,0.00,27.40,25000.00,75,392.00,404.00,75,395.00,15.76,40275,-825,15450,-0.46,-4.42,0.00,27.46,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,600,600,675,12.42,357.90,1800,50.10,363.45,75,0.52,-9.53,0.00,27.54,25050.00,900,24.95,0.00,0,389.50,14.68,450,-75,825,-0.48,-3.80,0.00,27.55,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,10650,8250,12675,12.08,324.00,300,303.60,323.05,75,0.50,-9.22,0.00,27.58,25100.00,75,69.60,774.20,150,441.30,15.65,4050,-1200,2475,-0.50,-4.14,0.00,27.58,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,300,75,225,17.12,439.30,75,272.45,308.15,75,0.49,-11.57,0.00,27.57,25150.00,900,400.15,0.00,0,334.60,10.83,75,0,1050,-0.53,-1.58,0.00,27.50,21:12:00
