Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,3159225,725250,31772250,77.44,0.05,0,0.00,0.05,151200,0.00,-2.04,0.00,0.01,26300.00,300,1311.25,1478.30,300,1410.10,0.00,6525,1425,2325,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,512400,-29550,14350725,0.00,0.05,0,0.00,0.05,825,0.00,0.00,0.00,0.00,26350.00,1725,1292.15,1558.45,1725,1567.50,0.00,0,0,975,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1287225,-791550,24537450,0.00,0.05,0,0.00,0.05,22950,0.00,0.00,0.00,0.00,26400.00,1725,1363.35,1606.75,1725,1264.65,0.00,0,0,1125,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,799275,-75675,19875000,0.00,0.05,0,0.00,0.05,9150,0.00,0.00,0.00,0.00,26450.00,1725,1387.25,1636.20,1725,1502.80,0.00,75,0,1200,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,4872600,-924975,67595700,0.00,0.05,0,0.00,0.05,231300,0.00,0.00,0.00,0.00,26500.00,1800,1613.25,1679.70,1725,1617.70,0.00,22950,-9375,7875,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,579825,-215700,10987125,0.00,0.05,0,0.00,0.05,600,0.00,0.00,0.00,0.00,26550.00,1725,1480.40,1767.15,1725,1780.10,0.00,0,0,975,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,2244900,-1126200,15273150,0.00,0.05,0,0.00,0.05,7050,0.00,0.00,0.00,0.00,26600.00,1725,1528.95,1824.45,1725,1674.50,0.00,150,0,1725,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,545925,-293250,9362100,0.00,0.05,0,0.00,0.05,150,0.00,0.00,0.00,0.00,26650.00,1725,1612.30,1849.40,1725,1475.90,0.00,0,0,1200,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,2544150,-90225,15560175,0.00,0.05,0,0.00,0.05,29250,0.00,0.00,0.00,0.00,26700.00,1725,1628.80,1924.15,1725,1924.35,0.00,0,0,1050,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1016250,-236850,11038275,0.00,0.05,0,0.00,0.10,8775,0.00,0.00,0.00,0.00,26750.00,1725,1692.30,1979.00,1725,1633.70,0.00,0,0,1125,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,6935475,-2580450,27889275,0.00,0.05,0,0.00,0.10,26325,0.00,0.00,0.00,0.00,26800.00,1725,1698.60,2035.05,1725,1981.20,0.00,3300,75,3000,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,954375,-50550,18954975,0.00,0.05,0,0.00,0.05,21675,0.00,0.00,0.00,0.00,26850.00,1725,1789.50,2060.90,1725,2422.20,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,2287650,2287650,26043600,0.00,0.05,0,0.00,0.05,4575,0.00,0.00,0.00,0.00,26900.00,1725,1836.60,2117.60,1725,2470.35,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
